brand,username,created_at,text,cleaned_text,MBTI
Cartier,JaouadStars88,2024-08-26 12:43:05+00:00,"@Outfit_Luxy 200  $ off all orders over  2500 $/ code : ANNIV24W ( JEWELRY NEW YORK )
https://t.co/xEqxwLp2jb",outfit_luxy 200 order 2500 code anniv24w jewelry new york,INTJ
Cartier,yombleshop,2024-08-26 02:16:39+00:00,@Outfit_Luxy Experience the perfect gift! Get one for your special person today! https://t.co/4PA5wMQINo #giftideas #giftsforher #giftsforhim,outfit_luxy experience perfect gift get one special person today giftideas giftsforher giftsforhim,INTJ
Cartier,Catarinayufu,2024-08-25 21:09:44+00:00,@Outfit_Luxy OMG! Gorgeous Cartier jewelry awaits! Aren't you curious? Check it out! https://t.co/ioLvschEXf ❤️,outfit_luxy omg gorgeous cartier jewelry awaits arent curious check,INTJ
Cartier,Olivette_ka_te,2024-08-25 19:09:49+00:00,"@Outfit_Luxy Wow, that Cartier jewelry sparkles like a star-studded night! 💫💍 Just one piece in your collection and you'll be the envy of the town! Get yours now before they're gone! 🛍️ #CartierJewelry #DazzlingGems",outfit_luxy wow cartier jewelry sparkle like starstudded night one piece collection youll envy town get theyre gone cartierjewelry dazzlinggems,INTP
Cartier,_Beatricepohe,2024-08-25 08:09:31+00:00,"@Outfit_Luxy Wow! 🤩 You've got a sparkle in your heart as big as the diamonds in Cartier! 💫 Treat yourself or someone special, because life's too short for ordinary jewelry! 🎁💍💫",outfit_luxy wow youve got sparkle heart big diamond cartier treat someone special life short ordinary jewelry,INTP
Cartier,Trula_sohi_,2024-08-24 19:13:11+00:00,@Outfit_Luxy You're dazzling me with that Cartier sparkle! 💎💫✨ Let's make unforgettable memories together! 💍💋💃🕺💎💫✨ #CartierJewelry #LoveStories #EternityAwaits,outfit_luxy youre dazzling cartier sparkle let make unforgettable memory together cartierjewelry lovestories eternityawaits,INTJ
Cartier,miraclewatch5,2024-08-27 08:17:42+00:00,@baldassarreted https://t.co/w9kYuTmbU7,baldassarreted,INTP
Cartier,joanpdias,2024-08-26 13:58:13+00:00,@baldassarreted Classic Cartier philosophy. Very good👍,baldassarreted classic cartier philosophy good,INTP
Cartier,MoeJaby,2024-08-25 20:34:40+00:00,"@baldassarreted Nice piece, the one with the silver dial and the blue pvd would be cool to highlight as well",baldassarreted nice piece one silver dial blue pvd would cool highlight well,INFP
Cartier,ScarfaceMike,2024-08-25 17:42:31+00:00,@baldassarreted i would buy this over the emerald green Santos 🫡,baldassarreted would buy emerald green santos,INTJ
Cartier,jack97532,2024-08-25 17:32:48+00:00,@baldassarreted How much,baldassarreted much,INTP
Cartier,BassmanBowman,2024-08-25 16:43:24+00:00,@baldassarreted 😍,baldassarreted,INTP
Cartier,ladvach1,2024-08-25 16:15:58+00:00,@baldassarreted Very interesting.  Only the crown could be different.,baldassarreted interesting crown could different,INTJ
Cartier,REALmacheight,2024-08-25 16:06:52+00:00,@baldassarreted What a beautiful watch,baldassarreted beautiful watch,INTJ
Cartier,jfurf,2024-08-25 14:57:25+00:00,@baldassarreted Seems like a great way to get confused as hell,baldassarreted seems like great way get confused hell,INTP
Cartier,Yas2km,2024-08-25 14:26:23+00:00,@baldassarreted Stunning,baldassarreted stunning,INTP
Cartier,doncarlos332,2024-08-29 22:44:46+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini a wonderful appearance,buniatishvilikh la_biennale cartier anouki robertopagnini wonderful appearance,INTP
Cartier,Arc_Atlantique,2024-08-29 18:28:09+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini Wouahouhhhhhh,buniatishvilikh la_biennale cartier anouki robertopagnini wouahouhhhhhh,INTP
Cartier,Mohdyun55246119,2024-08-29 17:25:49+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini Beautiful,buniatishvilikh la_biennale cartier anouki robertopagnini beautiful,INTJ
Cartier,zopi_lote62,2024-08-29 15:19:45+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini Ojalá y algún día pueda escucharle tocar en vivo 🙏🏻,buniatishvilikh la_biennale cartier anouki robertopagnini I hope one day I hear play live,INTP
Cartier,RekaSundaram,2024-08-29 14:09:13+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini Gorgeous!,buniatishvilikh la_biennale cartier anouki robertopagnini gorgeous,INTJ
Cartier,mariscal104,2024-08-29 13:43:49+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini Bellísimo vestido,buniatishvilikh la_biennale cartier anouki robertopagnini beautiful dress,INTJ
Cartier,hamsterjovial85,2024-08-29 12:52:28+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini Princess !,buniatishvilikh la_biennale cartier anouki robertopagnini princess,INTP
Cartier,BigAAAA21,2024-08-29 12:01:40+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini Gorgeous🇫🇷🍀❤️,buniatishvilikh la_biennale cartier anouki robertopagnini gorgeous,INTJ
Cartier,qualijorman,2024-08-29 11:27:12+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini https://t.co/YdGpKhixwJ,buniatishvilikh la_biennale cartier anouki robertopagnini,INTP
Cartier,PouilliezDavid,2024-08-29 11:14:26+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini Sublime,buniatishvilikh la_biennale cartier anouki robertopagnini sublime,INTP
Cartier,MMmmwa,2024-08-29 10:56:46+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini Looking forward to seeing you at the Barbican at end of year! 🕊️🇮🇱♥️,buniatishvilikh la_biennale cartier anouki robertopagnini looking forward seeing barbican end year,INFP
Cartier,MeachWhitten,2024-08-29 10:55:31+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini 🧡,buniatishvilikh la_biennale cartier anouki robertopagnini,INTP
Cartier,cerullean0,2024-08-29 10:50:36+00:00,@BuniatishviliKh @la_Biennale @Cartier @Anouki @robertopagnini free soul 🎀😭,buniatishvilikh la_biennale cartier anouki robertopagnini free soul,INFP
Cartier,Fanii_865,2024-08-26 05:05:38+00:00,"@ElleMenThailand @tawattannn So gorgeous ✨
#ELLEMENandFourthNattawat
#Cartier 
@Cartier
@tawattannn  
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn gorgeous ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTJ
Cartier,Mariam917046971,2024-08-26 01:43:20+00:00,"@ElleMenThailand @tawattannn Que guapoo mi bonito 
#ELLEMENandFourthNattawat
#Fourthnattawat
#Cartier",elementhailand tawattannn handsome beautiful ellemenandfourthnattawat fourthnattawat cartier,INTJ
Cartier,fotsuperman,2024-08-25 17:43:07+00:00,@ElleMenThailand @tawattannn so。handsome😘,ellementhailand tawattannn sohandsome,INTP
Cartier,ross1835417,2024-08-25 16:04:35+00:00,@ElleMenThailand @tawattannn Fourth you look beautiful,ellementhailand tawattannn fourth look beautiful,INTP
Cartier,Jajar_Jarumon,2024-08-25 14:32:43+00:00,"@ElleMenThailand @tawattannn หล่อที่สุดน้องโฟร์ท หล่อทุกมุม หล่อทูกองศา

#ELLEMENandFourthNattawat
#Fourthnattawat
#Cartier",ellementhailand tawattannn lottsongnongforth lottkmm lottkangsang ellemenandfourthnattawat fourthnattawat cartier,INTP
Cartier,AtyayForever,2024-08-25 13:39:32+00:00,"@ElleMenThailand @tawattannn I have come to really like the product range of the @Cartier after seeing them on Fourth.
Jewellery really adds up to his charm and grace.

#ELLEMENandFourthNattawat 
#Cartier @tawattannn
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn come really like product range cartier seeing fourth jewellery really add charm grace ellemenandfourthnattawat cartier tawattannn fourthnattawat โฟรทณฐวรรธน,INTP
Cartier,amateurdefleur,2024-08-25 12:53:59+00:00,@ElleMenThailand @tawattannn ❤️❤️❤️❤️,ellementhailand tawattannn,INTP
Cartier,amateurdefleur,2024-08-25 12:53:55+00:00,@ElleMenThailand @tawattannn หล่อมาก,ellementhailand tawattannn handsome,INTJ
Cartier,Mine_aini,2024-08-25 12:45:32+00:00,"@ElleMenThailand @tawattannn หล่อมากเลย🥰 

#ELLEMENandFourthNattawat
#Fourthnattawat
#Cartier",ellementhailand tawattannn So handsome ellemenandfourthnattawat fourthnattawat cartier,INTJ
Cartier,_piepeachy,2024-08-25 12:38:23+00:00,@ElleMenThailand @tawattannn ❤️❤️❤️,ellementhailand tawattannn,INTP
Cartier,cnv31071,2024-08-25 12:26:36+00:00,"@ElleMenThailand @tawattannn หล่อมากๆครับ

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn Very handsome ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTJ
Cartier,UdhayaNataraj,2024-08-25 11:30:17+00:00,@ElleMenThailand @tawattannn Fourth ♥️♥️♥️♥️,ellementhailand tawattannn fourth,INTP
Cartier,ps_giny,2024-08-25 11:23:34+00:00,"@ElleMenThailand @tawattannn อมกกกก หล่อและดูดีมากๆเลยคับบ😍

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn Omg handsome cool ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,ISTP
Cartier,khun_kmni11242,2024-08-25 11:22:32+00:00,"@ElleMenThailand @tawattannn มองทีใจละลาย หล่อเท่ทุกมุมทุกองศา ...👉👈🩷🩷

#ELLEMENandFourthNattawat
#Fourthnattawat
#Cartier",ellementhailand tawattannn look heart meltingly beautiful ellemenandfourthnattawat fourthnattawat cartier,INTP
Cartier,neeon4th21,2024-08-25 11:00:55+00:00,"@ElleMenThailand @tawattannn คุณชายโฟร์ทททหล่อมาก✨💛

#ELLEMENandFourthNattawat 
#Cartier @Cartier @tawattannn
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn khunchai forttttt handsome ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat fortnattawat,INTJ
Cartier,randomsome_00,2024-08-25 10:58:39+00:00,"@ElleMenThailand @tawattannn The jewelry is so nice ☺️ 

#ELLEMENandFourthNattawat
#Fourthnattawat
#Cartier",ellementhailand tawattannn jewelry nice ellemenandfourthnattawat fourthnattawat cartier,INFP
Cartier,forfourth4,2024-08-25 10:54:16+00:00,"@ElleMenThailand @tawattannn This is looks amaizing😍😍😍

@tawattannn @Cartier #Cartier
#Fourthnattawat #โฟร์ทณัฐวรรธน์
#ELLEMENandFourthNattawat",ellementhailand tawattannn look amaizing tawattannn cartier cartier fourthnattawat Fourthnattawat ellemenandfourthnattawat,INTJ
Cartier,sa4444y,2024-08-25 10:52:53+00:00,"@ElleMenThailand @tawattannn Yes, Fourth and Cartier 😍",ellementhailand tawattannn yes fourth cartier,INTP
Cartier,JHarunata,2024-08-25 10:50:07+00:00,"@ElleMenThailand @tawattannn Gorgeous as always ❤️

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn gorgeous always ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTJ
Cartier,KuronekoCN,2024-08-25 10:49:44+00:00,"@ElleMenThailand @tawattannn Fourth is so handsome and pretty, omg. This photoshoot is amazing..really 

#ELLEMENandFourthNattawat
#Fourthnattawat
#Cartier",ellementhailand tawattannn fourth handsome pretty omg photoshoot amazingreally ellemenandfourthnattawat fourthnattawat cartier,INFP
Cartier,Carlamay4th,2024-08-25 10:49:38+00:00,"@ElleMenThailand @tawattannn Handsome in red❤️❤️

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn handsome red ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTJ
Cartier,dynamicduoGF,2024-08-25 10:49:24+00:00,"@ElleMenThailand @tawattannn He always looks extra handsome in RED❤️

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn always look extra handsome red ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTP
Cartier,Patwani77,2024-08-25 10:46:57+00:00,"@ElleMenThailand @tawattannn He is so pretty with red

#ELLEMENandFourthNattawat
#Fourthnattawat
#Cartier",ellementhailand tawattannn pretty red ellemenandfourthnattawat fourthnattawat cartier,INTP
Cartier,drln4th,2024-08-25 10:44:27+00:00,"@ElleMenThailand @tawattannn หล่อทุกมุม ทุกองศา ทุกอากัปกิริยาการเคลื่อนไหวของร่างกายจริงๆ ค้าบบ 🤩💖

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn Lothokmm Every degree Every symptom body movement really ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTP
Cartier,Benzzee_,2024-08-25 10:40:41+00:00,"@ElleMenThailand @tawattannn หล่อทุกมุมมมม 

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn lol ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTP
Cartier,Allwannado11,2024-08-25 10:39:59+00:00,"@ElleMenThailand @tawattannn #Cartier #ELLEMENAugust
#ELLEMENandFourthNattawat
#Fourthnattawat #โฟร์ทณัฐวรรธน์
@Cartier @ElleMenThailand @tawattannn

Thank you ✨",ellementhailand tawattannn cartier ellemenaugust ellemenandfourthnattawat fourthnattawat Fourthnattawat cartier ellementhailand tawattannn thank,INTP
Cartier,HunFot_17,2024-08-25 10:34:04+00:00,"@ElleMenThailand @tawattannn OMG, my fav. Human 😍

#ELLEMENandFourthNattawat
#Cartier @tawattannn
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn omg fav human ellemenandfourthnattawat cartier tawattannn fourthnattawat Fourthnattawat,INTJ
Cartier,Eitong2,2024-08-25 10:32:59+00:00,"@ElleMenThailand @tawattannn หล่อมากๆเลยคร๊าบบบบบบ💖

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn So handsome!!! ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTJ
Cartier,mysteriousmuay,2024-08-25 10:31:32+00:00,"@ElleMenThailand @tawattannn Loving him was red❤️✨

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn loving red ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTP
Cartier,Pxxxaxw92,2024-08-25 10:29:50+00:00,"@ElleMenThailand @tawattannn พี่โฟร์ทพี่ หล่อตลอดไปๆๆๆ❤️‍🔥

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn pforthp forever ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat phothnattawat,INTP
Cartier,tomafluffy,2024-08-25 10:28:30+00:00,"@ElleMenThailand @tawattannn หล่อทุกมุมจริงๆๆคับ ขอบคุณทาง @ElleMenThailand นะคะ❤️✨

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn really ...,INTJ
Cartier,gem4fth,2024-08-25 10:28:26+00:00,"@ElleMenThailand @tawattannn ... he looks so handsome

#ELLEMENandFourthNattawat
#Cartier #Fourthnattawat",ellementhailand tawattannn look handsome ellemenandfourthnattawat cartier fourthnattawat,INTJ
Cartier,libraforq4th,2024-08-25 10:26:57+00:00,"@ElleMenThailand @tawattannn สีแดงที่ถูกต้องมาก มีเสน่ห์สุด ๆ ขอบคุณ @ElleMenThailand นะค้าบ ♥️♥️♥️

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn correct. Very attractive. Thank ellementhailand. ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTP
Cartier,wulanra15347950,2024-08-25 10:22:44+00:00,"@ElleMenThailand @tawattannn Wow Cartier, It looks very beautiful, elegant and luxurious. Fourth x Cartier. Really love it ✨💎 

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn wow cartier look beautiful elegant luxurious fourth x cartier really love ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat โฟรทณฐวรรธน,INFP
Cartier,dora_tranx,2024-08-25 10:22:34+00:00,"@ElleMenThailand @tawattannn Woah~ 😍😍 

#ELLEMENandFourthNattawat
#Fourthnattawat
#Cartier",ellementhailand tawattannn woah ellemenandfourthnattawat fourthnattawat cartier,INTP
Cartier,namthip8888,2024-08-25 10:21:53+00:00,"@ElleMenThailand @tawattannn หล่อมากเลยคับ❤️✨

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn handsome ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTJ
Cartier,_meow9_,2024-08-25 10:21:44+00:00,"@ElleMenThailand @tawattannn สีแดงกับโฟ้ดคือเริดมาก ที่สุด ใส่กับคาเทียร์คือจึ้ง

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn red frog phod kore red fresh clear frog katyor kore jong ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat fourthnattawat,INTP
Cartier,yourxxlovesyou,2024-08-25 10:21:29+00:00,"@ElleMenThailand @tawattannn วันอาทิตย์สีแดงคับบ❤️❤️

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn wanaattayasdangkb ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat fourthnattawat,INTP
Cartier,paiva_minmic,2024-08-25 10:21:22+00:00,"@ElleMenThailand @tawattannn Thanks @ElleMenThailand for sharing 
Fourth looks so charming with these gorgeous jewellery 💗✨

#ELLEMENandFourthNattawat
@tawattannn @Cartier #Cartier
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn thanks ellementhailand sharing fourth look charming gorgeous jewellery ellemenandfourthnattawat tawattannn cartier cartier fourthnattawat โฟรทณฐวรรธน,INTP
Cartier,lapizfor4th,2024-08-25 10:21:01+00:00,"@ElleMenThailand @tawattannn หล่อทุกมุมจริงค่าาาา ขอบคุณ @ElleMenThailand มากๆเลยนะคะ 

@tawattannn @Cartier #Cartier
#ELLEMENandFourthNattawat
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn really awesome thank ellementhailand much tawattannn cartier cartier ellemenandfourthnattawat fourthnattawat Fourthnattawat,INTP
Cartier,Moy981009,2024-08-25 10:20:36+00:00,"@ElleMenThailand @tawattannn Very lucky to get this combination. I mean, Elle + Fourth+ Cartier🫠

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn lucky get combination mean elle fourth cartier ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INFJ
Cartier,jaehakyut,2024-08-25 10:20:31+00:00,"@ElleMenThailand @tawattannn waaaoooo so stunningly gorgeous

#ELLEMENandFourthNattawat
@tawattannn @Cartier 
#Fourthnattawat #Cartier",ellementhailand tawattannn waaaoooo stunningly gorgeous ellemenandfourthnattawat tawattannn cartier fourthnattawat cartier,INTJ
Cartier,littlezim21,2024-08-25 10:20:27+00:00,"@ElleMenThailand @tawattannn หล่อ ดูดีสุดๆค้าบบบ ❤️‍🔥

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์",ellementhailand tawattannn lol ddd fresh ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Fourthnattawat,INTP
Cartier,fotvoyage,2024-08-25 10:20:15+00:00,"@ElleMenThailand @tawattannn น้องโฟร์ทกับ cartier หล่อแกลมสะใจมากกกกกก❤️‍🔥✨

#ELLEMENandFourthNattawat
#Cartier @Cartier @tawattannn 
#Fourthnattawat #โฟร์ทณัฐวรรธน์","ellementhailand tawattannn Nong Forth Kab Cartier, glamorous satisfying ellemenandfourthnattawat cartier cartier tawattannn fourthnattawat Forth Nattawat",INTJ
